offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-6.000000000000000000e+02,2.000000000000000000e+02,2.159954134424973748e+00,5.047145381102757095e-02,8.099541344249736596e+00,5.047145381102755568e-01,1.007675286305181439e+00
-5.478260869565217490e+02,2.000000000000000000e+02,2.172795401248517777e+00,4.996319236313392226e-02,7.220668648045048599e+00,4.248288076547755976e-01,9.996864491983329382e-01
-4.956521739130434980e+02,2.000000000000000000e+02,2.273907233160416652e+00,4.905104946788122616e-02,7.027072829640935936e+00,3.503116538556810822e-01,9.932708278791524403e-01
-4.434782608695652470e+02,2.000000000000000000e+02,2.489954360964359736e+00,5.127703282861546114e-02,7.357385916480994048e+00,3.033971885700688098e-01,1.003032266154057606e+00
-3.913043478260869961e+02,2.000000000000000000e+02,2.748531490692232460e+00,5.300030408192090564e-02,7.527881714986696338e+00,2.558842658321852648e-01,1.000993042945775402e+00
-3.391304347826086882e+02,2.000000000000000000e+02,3.070645457587861227e+00,5.712268048857577218e-02,7.586622283658063459e+00,2.213638846910781222e-01,1.002244492805408393e+00
-2.869565217391304373e+02,2.000000000000000000e+02,3.467312796065272096e+00,5.701216566898933275e-02,7.517225149401907558e+00,1.743774745792527614e-01,9.951880403052215662e-01
-2.347826086956521863e+02,2.000000000000000000e+02,4.185926211526067142e+00,6.300602171794675299e-02,7.887325470888074896e+00,1.498328455976880857e-01,1.002506532876042078e+00
-1.826086956521739353e+02,2.000000000000000000e+02,5.030669042632072596e+00,7.545285566448485526e-02,7.974005616924596751e+00,1.383540075511348610e-01,1.006072467573908336e+00
-1.304347826086956843e+02,2.000000000000000000e+02,6.112351846846810766e+00,8.599667544310032885e-02,8.074127207036854159e+00,1.225737113120938804e-01,1.005023060976686589e+00
-7.826086956521737648e+01,2.000000000000000000e+02,7.488459677867753683e+00,9.720994540600449985e-02,8.405407189979829496e+00,1.120946440409503753e-01,1.004420526933259117e+00
-2.608695652173912549e+01,2.000000000000000000e+02,8.531618124887593524e+00,1.123551878371391033e-01,8.651248678997212949e+00,1.142667127719864534e-01,9.961843625661677137e-01
2.608695652173912549e+01,2.000000000000000000e+02,9.123227612381445084e+00,1.215738323535612703e-01,9.252923356259389109e+00,1.236421962310320644e-01,1.000588616668844244e+00
7.826086956521737648e+01,2.000000000000000000e+02,8.671319554409375741e+00,1.185764067718024922e-01,9.769385497523098039e+00,1.367327185837420300e-01,1.008043530402269017e+00
1.304347826086956275e+02,2.000000000000000000e+02,7.757889140558706487e+00,1.042755251406472378e-01,1.041956221546552896e+01,1.486271190095425354e-01,1.006151170038166454e+00
1.826086956521738784e+02,2.000000000000000000e+02,6.798544250941284339e+00,9.053538247380669979e-02,1.121566715200953546e+01,1.660100586003638579e-01,9.964439512809710742e-01
2.347826086956521294e+02,2.000000000000000000e+02,5.913992379140728950e+00,8.255296320021260348e-02,1.199679095077322444e+01,1.963168765706378438e-01,9.982823257604170886e-01
2.869565217391303804e+02,2.000000000000000000e+02,5.033689366937484699e+00,7.542900203603417064e-02,1.230814630568024270e+01,2.307072311801573739e-01,9.893856792731908767e-01
3.391304347826086314e+02,2.000000000000000000e+02,4.377822568286786620e+00,6.524811842004571427e-02,1.265224246689585996e+01,2.528518766750352809e-01,1.005446417317521712e+00
3.913043478260868824e+02,2.000000000000000000e+02,3.653861483936160504e+00,6.191902059495337646e-02,1.189879438558213920e+01,2.989436268421755694e-01,9.970213004158698933e-01
4.434782608695652470e+02,2.000000000000000000e+02,3.054169229077411618e+00,5.475359594036341426e-02,1.069574610021228267e+01,3.239674013106568773e-01,9.966469262005714924e-01
4.956521739130434980e+02,2.000000000000000000e+02,2.734352756415734387e+00,5.502695220627785988e-02,1.031547204865528755e+01,3.929902182142113176e-01,9.952498429741131192e-01
5.478260869565217490e+02,2.000000000000000000e+02,2.471107003730530050e+00,5.254992052292459248e-02,9.757163143251268878e+00,4.468233317809351957e-01,1.005515706348609317e+00
6.000000000000000000e+02,2.000000000000000000e+02,2.197523763816606746e+00,4.977328529023328924e-02,8.475237638166067455e+00,4.977328529023327119e-01,9.944514279006448909e-01
-1.200000000000000000e+03,4.000000000000000000e+02,2.038718644692708359e+00,5.012605485923788545e-02,6.887186446927085370e+00,5.012605485923786741e-01,9.915006419085903300e-01
-1.095652173913043498e+03,4.000000000000000000e+02,2.095837839870673847e+00,5.065673229642326386e-02,6.566311160185797746e+00,4.307258636470921442e-01,9.952677171223609509e-01
-9.913043478260869961e+02,4.000000000000000000e+02,2.342446392564313751e+00,4.948616437190183487e-02,7.516564217595423258e+00,3.534191474424294155e-01,9.986459885174387985e-01
-8.869565217391304941e+02,4.000000000000000000e+02,2.474052586134325438e+00,5.356788983904414714e-02,7.263297910397803925e+00,3.169517867603179329e-01,1.004135692871476193e+00
-7.826086956521739921e+02,4.000000000000000000e+02,2.668939532945108439e+00,5.247640153961081327e-02,7.143613548472226071e+00,2.533548762422798140e-01,9.971779883289070279e-01
-6.782608695652173765e+02,4.000000000000000000e+02,2.978264015617601235e+00,5.614396969515719066e-02,7.228622366760080631e+00,2.175711491022159494e-01,1.001312575265497662e+00
-5.739130434782608745e+02,4.000000000000000000e+02,3.412510978141845452e+00,6.259157022735405140e-02,7.349608246944242751e+00,1.914426476897142237e-01,1.002609237174117318e+00
-4.695652173913043725e+02,4.000000000000000000e+02,4.037715805509462186e+00,6.291801650786492395e-02,7.534870478886394274e+00,1.496235628863781808e-01,1.007322677928278898e+00
-3.652173913043478706e+02,4.000000000000000000e+02,4.717229573921646768e+00,7.312996659640416675e-02,7.399267838759922000e+00,1.340946457438791373e-01,9.985612959151406454e-01
-2.608695652173913686e+02,4.000000000000000000e+02,5.821653276083634587e+00,7.988040227880820188e-02,7.659785576875352220e+00,1.138559987111935623e-01,1.009945929296576228e+00
-1.565217391304347530e+02,4.000000000000000000e+02,6.721673172049963618e+00,9.584397523441756661e-02,7.521211030152132437e+00,1.105195177561336950e-01,9.848730589672540781e-01
-5.217391304347825098e+01,4.000000000000000000e+02,7.563086418357402252e+00,1.027214058965290056e-01,7.666239117346468568e+00,1.044690290592298759e-01,9.971946530823385668e-01
5.217391304347825098e+01,4.000000000000000000e+02,8.043514708652841350e+00,1.047426059324003955e-01,8.154841045851092929e+00,1.065246162412692016e-01,1.008850439043410319e+00
1.565217391304347530e+02,4.000000000000000000e+02,7.291142179160086556e+00,9.708810626165619018e-02,8.177876614910497111e+00,1.119541489973729376e-01,9.852288741128581995e-01
2.608695652173912549e+02,4.000000000000000000e+02,6.404592942648849707e+00,8.656557297995197409e-02,8.490667445665845747e+00,1.233845785007254836e-01,1.007488505799997602e+00
3.652173913043477569e+02,4.000000000000000000e+02,5.246098451388629513e+00,7.934790292080592944e-02,8.369027406137938385e+00,1.454961546941053452e-01,9.937048103650570896e-01
4.695652173913042589e+02,4.000000000000000000e+02,4.347137355461793362e+00,6.636818043849476711e-02,8.270697151551861026e+00,1.578283005512786108e-01,9.952093266953681017e-01
5.739130434782607608e+02,4.000000000000000000e+02,3.672596126114093362e+00,5.858287480944188164e-02,8.145104975524766644e+00,1.791816473377635666e-01,9.930846618046672569e-01
6.782608695652172628e+02,4.000000000000000000e+02,3.124279524051737589e+00,5.491940508644734681e-02,7.794466964661738828e+00,2.128256718850983220e-01,9.942084437885260195e-01
7.826086956521737648e+02,4.000000000000000000e+02,2.749012304684740560e+00,5.505009829368898849e-02,7.530203074035588529e+00,2.657806257884340884e-01,9.934399030110355744e-01
8.869565217391304941e+02,4.000000000000000000e+02,2.465497692896626791e+00,5.216681782041849430e-02,7.212680111089682988e+00,3.086618899393381854e-01,9.901957472530508175e-01
9.913043478260869961e+02,4.000000000000000000e+02,2.382607541965974907e+00,5.006937362940561825e-02,7.803386188180443384e+00,3.575842978674753647e-01,1.006090249466690789e+00
1.095652173913043498e+03,4.000000000000000000e+02,2.078998912476560879e+00,4.940025297424919387e-02,6.423132529904666654e+00,4.200422266128029936e-01,9.925740180149237313e-01
1.200000000000000000e+03,4.000000000000000000e+02,2.070417640989104413e+00,5.041040794813560905e-02,7.204176409891044131e+00,5.041040794813559378e-01,1.003172038205110361e+00
-1.800000000000000000e+03,6.000000000000000000e+02,2.025073507027817854e+00,4.957465718344266498e-02,6.750735070278180316e+00,4.957465718344266636e-01,9.912482209080268891e-01
-1.643478260869565247e+03,6.000000000000000000e+02,2.161544559070449179e+00,5.356220753211060615e-02,7.125004587332469441e+00,4.554306417380593608e-01,9.986031563969814950e-01
-1.486956521739130494e+03,6.000000000000000000e+02,2.319418951622519653e+00,5.492556341651046170e-02,7.352107370944953146e+00,3.922661220937175286e-01,1.000685296331160101e+00
-1.330434782608695514e+03,6.000000000000000000e+02,2.405948133813285761e+00,5.254660967386834414e-02,6.860335839008664394e+00,3.109090515675006494e-01,9.948574421026766812e-01
-1.173913043478260988e+03,6.000000000000000000e+02,2.700073258030267098e+00,5.859434827557295083e-02,7.293926466936300201e+00,2.828921843021046101e-01,1.005532653308466751e+00
-1.017391304347826122e+03,6.000000000000000000e+02,2.974659557097846019e+00,5.659536138155259882e-02,7.214654238280879817e+00,2.193203985485498442e-01,1.003908031002963108e+00
-8.608695652173912549e+02,6.000000000000000000e+02,3.357013430734404391e+00,5.658077243891254660e-02,7.179863385497665007e+00,1.730580147564470261e-01,9.975220334455422444e-01
-7.043478260869565020e+02,6.000000000000000000e+02,3.847847707938119033e+00,6.280240580579232734e-02,7.083350503943578680e+00,1.493486323321110421e-01,9.962669926735839843e-01
-5.478260869565217490e+02,6.000000000000000000e+02,4.551426679391714636e+00,7.034787968569213013e-02,7.095243627618080140e+00,1.289932765503239986e-01,9.861455391893010347e-01
-3.913043478260869961e+02,6.000000000000000000e+02,5.576793722440950063e+00,8.095375227924460348e-02,7.310779710246648300e+00,1.153858775397929026e-01,1.001600201667466550e+00
-2.347826086956522431e+02,6.000000000000000000e+02,6.482317225519454773e+00,8.769658390933778025e-02,7.245205118273851497e+00,1.011246052640757120e-01,9.973086415025955720e-01
-7.826086956521749016e+01,6.000000000000000000e+02,7.338215195384408140e+00,9.958741402898403650e-02,7.437542107971289340e+00,1.012817178593448386e-01,1.001136893066911782e+00
7.826086956521749016e+01,6.000000000000000000e+02,7.618633007954930925e+00,9.881979957344499965e-02,7.722730733988191432e+00,1.005010438005924794e-01,1.001310240211127578e+00
2.347826086956522431e+02,6.000000000000000000e+02,6.957951936821493710e+00,9.122607798207112151e-02,7.793668584992648363e+00,1.051945322666604787e-01,1.006501888464665484e+00
3.913043478260869961e+02,6.000000000000000000e+02,5.917228388599179212e+00,7.460750822211720257e-02,7.796011729685787373e+00,1.063403803392748287e-01,1.007165007988181316e+00
5.478260869565215216e+02,6.000000000000000000e+02,4.936144088189868384e+00,7.512798872345445578e-02,7.800680086094842203e+00,1.377583158067123004e-01,1.002795672607851074e+00
7.043478260869565020e+02,6.000000000000000000e+02,4.120828316157145288e+00,6.640286880272498748e-02,7.732517999481451021e+00,1.579107919732098686e-01,1.014934110491945596e+00
8.608695652173914823e+02,6.000000000000000000e+02,3.402724345691991559e+00,5.957511397401011460e-02,7.319674841832975787e+00,1.822165111719251662e-01,9.900225595896352537e-01
1.017391304347826008e+03,6.000000000000000000e+02,3.017683868947405923e+00,5.870130775872424433e-02,7.381383613123218446e+00,2.274814383844701027e-01,1.003283819292752455e+00
1.173913043478260988e+03,6.000000000000000000e+02,2.788085233996156820e+00,5.238207814593767719e-02,7.718846290408668764e+00,2.528994850372870418e-01,1.009868016424878334e+00
1.330434782608695514e+03,6.000000000000000000e+02,2.367141862654383200e+00,5.212128424701627238e-02,6.630725954835952507e+00,3.083924757904742409e-01,9.867477724004278805e-01
1.486956521739130494e+03,6.000000000000000000e+02,2.333215677470793281e+00,5.267053714430246919e-02,7.450640509422793656e+00,3.761612274691394919e-01,1.005398458426570274e+00
1.643478260869565020e+03,6.000000000000000000e+02,2.175304055719267993e+00,5.158376578729646084e-02,7.241999324433390228e+00,4.386082769589024211e-01,1.000167975964447731e+00
1.800000000000000000e+03,6.000000000000000000e+02,2.062845318456863364e+00,5.103419915728091283e-02,7.128453184568632750e+00,5.103419915728091283e-01,1.002182679911806096e+00
-2.000000000000000000e+03,1.000000000000000000e+03,2.548956992016019107e+00,5.249185220442768862e-02,6.744784960080095537e+00,2.624592610221384015e-01,9.963175803773776096e-01
-1.826086956521739012e+03,1.000000000000000000e+03,2.783748674774332077e+00,5.253372238699817454e-02,7.064528754740156735e+00,2.277123354128294530e-01,1.011548752237412474e+00
-1.652173913043478251e+03,1.000000000000000000e+03,3.045434890283504892e+00,5.777204122192666075e-02,7.263975498165136102e+00,2.154711480734619322e-01,1.009001169140237630e+00
-1.478260869565217490e+03,1.000000000000000000e+03,3.234805955885737383e+00,5.578008891872503899e-02,7.025799689352490773e+00,1.776738182004757582e-01,9.995524548431167222e-01
-1.304347826086956502e+03,1.000000000000000000e+03,3.577754456717881393e+00,5.967609938478922460e-02,7.112686424668908103e+00,1.612044348220487699e-01,1.001032626481528132e+00
-1.130434782608695514e+03,1.000000000000000000e+03,3.939412041177662527e+00,6.442296671205510750e-02,7.056694725177850458e+00,1.467479676522238097e-01,1.000154697004830062e+00
-9.565217391304347530e+02,1.000000000000000000e+03,4.310441181880832140e+00,6.538474229093893531e-02,6.881808917287870031e+00,1.252074554645012106e-01,9.885401167026685032e-01
-7.826086956521739921e+02,1.000000000000000000e+03,5.023731202449703837e+00,7.288090533027302698e-02,7.181933299980335583e+00,1.175187377064705052e-01,9.970464804877677834e-01
-6.086956521739130039e+02,1.000000000000000000e+03,5.601235385853362558e+00,8.008996264922581265e-02,7.120785736755554041e+00,1.097641265041374575e-01,9.968327109856682799e-01
-4.347826086956520157e+02,1.000000000000000000e+03,6.103577974010211626e+00,8.756663167469819209e-02,6.973819556998908098e+00,1.041198701765314594e-01,9.870317141547304551e-01
-2.608695652173912549e+02,1.000000000000000000e+03,6.976899146162753418e+00,9.064494332517369912e-02,7.349618180684226232e+00,9.681359731327625340e-02,1.010769195958536315e+00
-8.695652173913049410e+01,1.000000000000000000e+03,7.154943381005664627e+00,9.153245302982228326e-02,7.197702877270358179e+00,9.222456987692870256e-02,1.004873322777949829e+00
8.695652173913049410e+01,1.000000000000000000e+03,7.285652394794799314e+00,9.135593667870768597e-02,7.329400238989845384e+00,9.204671880860340605e-02,1.005799261478525830e+00
2.608695652173914823e+02,1.000000000000000000e+03,6.934108983550610006e+00,9.471844730315334693e-02,7.303916022128722929e+00,1.011643151725550860e-01,9.960852662961061643e-01
4.347826086956520157e+02,1.000000000000000000e+03,6.307591953220654801e+00,8.566436834381781218e-02,7.216399505814349524e+00,1.018580107528570672e-01,1.004140356549694912e+00
6.086956521739130039e+02,1.000000000000000000e+03,5.714938959369785465e+00,8.420005461630589161e-02,7.276617666433071285e+00,1.153970502775458762e-01,1.005758639205519112e+00
7.826086956521739921e+02,1.000000000000000000e+03,5.123198135251330498e+00,7.434874164526797391e-02,7.342321378770104268e+00,1.198855890801769075e-01,1.002568131111384320e+00
9.565217391304349803e+02,1.000000000000000000e+03,4.472206955606642609e+00,6.591723317497910628e-02,7.191579671133327523e+00,1.262271402764723049e-01,1.001735218397748817e+00
1.130434782608695969e+03,1.000000000000000000e+03,4.022367868397287438e+00,6.485719763216199474e-02,7.245658376973028503e+00,1.477370947953784985e-01,1.011164360973929144e+00
1.304347826086956502e+03,1.000000000000000000e+03,3.539336250543437590e+00,5.927145835523404960e-02,7.008906431052121633e+00,1.601113686004337344e-01,9.946214524337700924e-01
1.478260869565217490e+03,1.000000000000000000e+03,3.158082332000121450e+00,5.908914070052161821e-02,6.781415367524015636e+00,1.882139925905083333e-01,9.994007205009700634e-01
1.652173913043478478e+03,1.000000000000000000e+03,3.038357331916571979e+00,5.523588642640475666e-02,7.237578479908124862e+00,2.060121057075550988e-01,1.004238863306403662e+00
1.826086956521739012e+03,1.000000000000000000e+03,2.827871357366328109e+00,5.574548320682137098e-02,7.255782651117184123e+00,2.416340132197379587e-01,1.005160321424668490e+00
2.000000000000000000e+03,1.000000000000000000e+03,2.629164722527085551e+00,5.124100519273529913e-02,7.145823612635427757e+00,2.562050259636764471e-01,1.001100715622893489e+00
